Transaction_ID,Order_ID,Order_Date,Ship_Date,Delivery_Date,Sales_Channel,Order_Status,Payment_Mode,Customer_ID,Customer_Name,Customer_Age,Gender,Customer_Segment,Customer_Rating,Country,State,City,Region,Postal_Code,Latitude,Longitude,Product_ID,Product_Name,Category,Sub_Category,Brand,Product_Type,Unit_Cost,Unit_Price,Quantity,Sales,Discount_Percentage,Discount_Amount,Cost,Profit,Profit_Margin,Tax,Shipping_Cost,Total_Amount,Year,Quarter,Month,Month_Number,Month_Name,Week_Number,Day,Day_Name,Sales_Target,Profit_Target,Monthly_Target,Target_Achievement_Percentage
TXN207955,ORD104848,23-06-2026,24-06-2026,25-06-2026,Online,Delivered,Net Banking,C1077,Cody Larson,25,Male,Home Office,2.8,USA,California,San Francisco,West,78016,37.77920944,-122.407697,P1004,ProBook Ultra,Electronics,Laptops,Pulsewave,Standard,560.95,823.83,4,3295.32,0.042,138.4,2243.8,913.12,0.2771,252.55,19.07,3428.54,2026,Q2,Jun-26,6,June,26,23,Tuesday,408.95,85.52,10223.7,805.8
TXN206094,ORD103710,10-12-2025,12-12-2025,18-12-2025,In-Store,Shipped,PayPal,C1330,Ryan Gibson,21,Male,Small Business,2,USA,Washington,Seattle,West,47028,47.60010101,-122.3480336,P1048,ClassicStep Loafers,Clothing,Footwear,StyleCraft,Limited Edition,44.2,77,4,308,0.118,36.34,176.8,94.86,0.308,21.73,17.48,310.87,2025,Q4,Dec-25,12,December,50,10,Wednesday,325.58,61.46,8139.45,94.6
TXN202275,ORD101385,10-02-2026,13-02-2026,19-02-2026,In-Store,Returned,UPI,C2125,Matthew Jackson,50,Male,Consumer,4.4,UK,Greater Manchester,Manchester,England,61186,53.4891081,-2.233201438,P1086,TrailMaster Tent,Sports,Outdoor Gear,FitCore,Premium,209.72,280.16,2,560.32,0.126,70.6,419.44,70.28,0.1254,39.18,20.8,549.7,2026,Q1,Feb-26,2,February,7,10,Tuesday,175.87,37.14,4396.71,318.6
TXN202602,ORD101584,29-05-2025,30-05-2025,02-06-2025,In-Store,Delivered,UPI,C1165,Marcus Johnson,49,Male,Home Office,5,UK,Glasgow City,Glasgow,Scotland,61921,55.85487886,-4.266638541,P1063,SweetCrust Cake,Grocery,Bakery,DailyBasket,Economy,16.54,24,1,24,0.121,2.9,16.54,4.56,0.19,1.69,14.55,37.34,2025,Q2,May-25,5,May,22,29,Thursday,149.34,30.03,3733.46,16.07
TXN204219,ORD102566,21-04-2024,24-04-2024,25-04-2024,Mobile App,Delivered,Cash on Delivery,C1598,Susan Davis,37,Female,Consumer,2.8,UK,Glasgow City,Glasgow,Scotland,89214,55.86858308,-4.251952114,P1088,TrekLite Poles,Sports,Outdoor Gear,FitCore,Economy,279.47,400.21,2,800.42,0.059,47.22,558.94,194.26,0.2427,60.26,19.45,832.91,2024,Q2,Apr-24,4,April,16,21,Sunday,207.99,43.42,5199.66,384.84
TXN201002,ORD100615,23-08-2024,25-08-2024,28-08-2024,In-Store,Delivered,PayPal,C1532,Donna Frye,28,Female,Consumer,4,India,Gujarat,Ahmedabad,West,89886,23.04104918,72.55982712,P1048,ClassicStep Loafers,Clothing,Footwear,StyleCraft,Limited Edition,44.2,77,6,462,0.068,31.42,265.2,165.38,0.358,34.45,20.36,485.39,2024,Q3,Aug-24,8,August,34,23,Friday,185.58,37.43,4639.49,248.95
TXN201374,ORD100838,12-02-2024,16-02-2024,18-02-2024,Online,Returned,Net Banking,C1275,Matthew Christian,41,Male,Home Office,2.1,USA,Washington,Seattle,West,60120,47.60163352,-122.3515241,P1109,IronEase Press,Home Appliances,Small Appliances,EcoAppliance,Limited Edition,400.29,613.3,3,1839.9,0.083,152.71,1200.87,486.32,0.2643,134.98,7.56,1829.73,2024,Q1,Feb-24,2,February,7,12,Monday,261.06,61.96,6526.55,704.78
TXN205013,ORD103056,11-11-2025,13-11-2025,14-11-2025,In-Store,Delivered,PayPal,C1963,Ryan Valencia,46,Male,Consumer,2.3,India,Maharashtra,Pune,West,39165,18.52168016,73.84612591,P1077,MysticAura Perfume,Beauty,Fragrances,PureSkin,Premium,59.18,86.96,3,260.88,0.026,6.78,177.54,76.56,0.2935,20.33,4.49,278.92,2025,Q4,Nov-25,11,November,46,11,Tuesday,202.38,47.72,5059.58,128.91
TXN200827,ORD100503,09-08-2025,13-08-2025,14-08-2025,Mobile App,Delivered,UPI,C1303,Jessica Riley,29,Female,Small Business,3.8,India,Maharashtra,Pune,West,85041,18.51911387,73.87335462,P1042,CasualBlend Top,Clothing,Women's Wear,StyleCraft,Economy,28.32,47.02,4,188.08,0.035,6.58,113.28,68.22,0.3627,14.52,24.17,220.19,2025,Q3,Aug-25,8,August,32,9,Saturday,206.2,53.65,5154.99,91.21
TXN204623,ORD102804,20-07-2026,21-07-2026,27-07-2026,In-Store,Cancelled,Credit Card,C1531,Mark Jimenez,36,Male,Home Office,5,UK,West Midlands,Birmingham,England,10747,52.47602761,-1.901021285,P1092,RoadRunner Bicycle,Sports,Cycling,FitCore,Economy,110.6,176.52,4,706.08,0.056,39.54,442.4,224.14,0.3174,53.32,24.49,744.35,2026,Q3,Jul-26,7,July,30,20,Monday,219.84,45.96,5495.89,321.18
TXN206519,ORD103973,25-02-2025,01-03-2025,05-03-2025,Online,Delivered,PayPal,C1067,Tracy House,37,Female,Consumer,4.1,USA,Michigan,Detroit,Midwest,96368,42.32180306,-83.05164727,P1073,StrongRoot Oil,Beauty,Haircare,VelvetTouch,Limited Edition,37.75,62.36,4,249.44,0.066,16.46,151,81.98,0.3287,18.64,3.71,255.33,2025,Q1,Feb-25,2,February,9,25,Tuesday,119.13,23,2978.2,209.38
TXN202002,ORD101221,27-10-2025,30-10-2025,04-11-2025,Online,Delivered,Debit Card,C1329,Jennifer Lopez,32,Female,Corporate,2.8,Australia,Victoria,Melbourne,Victoria,45652,-37.82654455,144.9496384,P1004,ProBook Ultra,Electronics,Laptops,Pulsewave,Standard,560.95,823.83,2,1647.66,0.149,245.5,1121.9,280.26,0.1701,112.17,24.55,1538.88,2025,Q4,Oct-25,10,October,44,27,Monday,520.88,125.72,13021.89,316.32
TXN201547,ORD100954,04-07-2026,06-07-2026,09-07-2026,In-Store,Delivered,PayPal,C1479,David Mullins,37,Male,Home Office,4.8,Australia,Western Australia,Perth,Western Australia,90766,-31.94959066,115.8647655,P1103,AutoWash Machine,Home Appliances,Cleaning Appliances,EcoAppliance,Limited Edition,87.84,127.24,12,1526.88,0.114,174.06,1054.08,298.74,0.1957,108.23,20.34,1481.39,2026,Q3,Jul-26,7,July,27,4,Saturday,346.14,78.29,8653.46,441.12
TXN203565,ORD102159,29-09-2024,01-10-2024,06-10-2024,Online,Delivered,PayPal,C1561,Patrick Evans MD,37,Male,Consumer,4.3,India,Punjab,Chandigarh,North,53148,30.74449825,76.76607185,P1023,OakGrand Table,Furniture,Tables,CraftWood,Standard,245.73,358.77,2,717.54,0.066,47.36,491.46,178.72,0.2491,53.61,17,740.79,2024,Q3,Sep-24,9,September,39,29,Sunday,325.03,62.46,8125.66,220.76
TXN206186,ORD103765,12-03-2024,16-03-2024,20-03-2024,In-Store,Shipped,Debit Card,C1649,Ashley Pacheco,23,Female,Consumer,4.2,India,Gujarat,Ahmedabad,West,55818,23.02566513,72.58499401,P1071,SilkShine Shampoo,Beauty,Haircare,PureSkin,Economy,31.34,47.34,3,142.02,0.05,7.1,94.02,40.9,0.288,10.79,21.22,166.93,2024,Q1,Mar-24,3,March,11,12,Tuesday,121.43,24.39,3035.75,116.96
TXN201137,ORD100702,09-11-2025,10-11-2025,11-11-2025,Online,Processing,PayPal,C1264,Kimberly Gibson,49,Female,Consumer,4,UK,Cardiff County,Cardiff,Wales,22449,51.49032607,-3.18901898,P1030,WoodenCraft Bed,Furniture,Beds,UrbanNest,Premium,296.53,396.07,5,1980.35,0.128,253.48,1482.65,244.22,0.1233,138.15,18.38,1883.4,2025,Q4,Nov-25,11,November,45,9,Sunday,317.63,76.22,7940.7,623.48
TXN203920,ORD102376,03-08-2026,04-08-2026,08-08-2026,In-Store,Cancelled,UPI,C1847,Stanley Taylor,53,Male,Consumer,2.1,Canada,Ontario,Ottawa,Ontario,24243,45.42765306,-75.69388857,P1093,SpeedGear Helmet,Sports,Cycling,ProActive,Premium,328.72,503.97,10,5039.7,0.056,282.22,3287.2,1470.28,0.2917,380.6,11.72,5149.8,2026,Q3,Aug-26,8,August,32,3,Monday,195.35,43.85,4883.74,2579.83
TXN200124,ORD100080,27-11-2025,29-11-2025,01-12-2025,In-Store,Delivered,Debit Card,C1549,Sarah Jordan,29,Female,Home Office,5,India,Maharashtra,Mumbai,West,19903,19.0585805,72.87713927,P1051,SnowGuard Coat,Clothing,Winter Wear,FlexWear,Standard,28.58,51.64,3,154.92,0.197,30.52,85.74,38.66,0.2495,9.95,13.23,147.58,2025,Q4,Nov-25,11,November,48,27,Thursday,293.02,53.35,7325.51,52.87
TXN208196,ORD104995,29-11-2024,02-12-2024,06-12-2024,Online,Delivered,UPI,C1071,Jesse Henderson,47,Male,Consumer,3.8,USA,California,Los Angeles,West,59609,34.03856836,-118.2339154,P1077,MysticAura Perfume,Beauty,Fragrances,PureSkin,Premium,59.18,86.96,8,695.68,0.148,102.96,473.44,119.28,0.1715,47.42,17.07,657.21,2024,Q4,Nov-24,11,November,48,29,Friday,182.14,44.71,4553.62,381.95
TXN200279,ORD100164,24-12-2025,28-12-2025,03-01-2026,Online,Shipped,Cash on Delivery,C1331,Maria Harper,25,Female,Small Business,,USA,Illinois,Chicago,Midwest,40563,41.88037733,-87.64794527,P1004,ProBook Ultra,Electronics,Laptops,Pulsewave,Standard,560.95,823.83,6,4942.98,0.105,519.01,3365.7,1058.27,0.2141,353.92,6.15,4784.04,2025,Q4,Dec-25,12,December,52,24,Wednesday,590.13,134.06,14753.34,837.61
TXN206857,ORD104181,04-07-2024,05-07-2024,08-07-2024,Mobile App,Delivered,Debit Card,C1444,Tracy Montoya,44,Female,Small Business,2.8,Canada,Quebec,Montreal,Quebec,24435,45.51658346,-73.57971276,P1043,FlexiFit Leggings,Clothing,Women's Wear,TrendLoom,Limited Edition,59.72,114.07,2,228.14,0.177,40.38,119.44,68.32,0.2995,15.02,3.54,206.32,2024,Q3,Jul-24,7,July,27,4,Thursday,159.39,32.19,3984.78,143.13
TXN200883,ORD100535,31-10-2025,01-11-2025,05-11-2025,In-Store,Delivered,Credit Card,C1648,Desiree Pineda,58,Female,Small Business,4.2,UK,Cardiff County,Cardiff,Wales,63121,51.49968458,-3.192925222,P1078,FreshBloom Cologne,Beauty,Fragrances,GlowEssence,Standard,41.31,75.73,5,378.65,0.13,49.22,206.55,122.88,0.3245,26.35,16.86,372.64,2025,Q4,Oct-25,10,October,44,31,Friday,178.27,32.74,4456.65,212.4
TXN200738,ORD100442,27-08-2026,31-08-2026,02-09-2026,Online,Delivered,UPI,C1240,Lauren Walters,60,Female,Home Office,4.5,Canada,British Columbia,Vancouver,British Columbia,50613,49.26563926,-123.1049818,P1064,GoldenCrisp Bun,Grocery,Bakery,PureHarvest,Standard,1.13,1.5,1,1.5,0.217,0.33,1.13,0.04,0.0267,0.09,24.12,25.38,2026,Q3,Aug-26,8,August,35,27,Thursday,138.98,25.96,3474.5,1.08
TXN202927,ORD101790,26-07-2026,28-07-2026,29-07-2026,In-Store,Delivered,Cash on Delivery,C1348,Bobby Franklin,41,Male,Corporate,4.3,UK,Greater Manchester,Manchester,England,31644,53.46155819,-2.259719772,P1087,AdventurePack Backpack,Sports,Outdoor Gear,ProActive,Standard,261.62,341.31,2,682.62,0.045,30.72,523.24,128.66,0.1885,52.15,10.86,714.91,2026,Q3,Jul-26,7,July,30,26,Sunday,219.84,49.16,5495.89,310.51
TXN200611,ORD100367,07-06-2026,08-06-2026,10-06-2026,Mobile App,Delivered,Credit Card,C1409,Billy Lin,35,Male,Corporate,3.6,India,Tamil Nadu,Chennai,South,52040,13.06755183,80.2761024,P1039,UrbanDenim Jeans,Clothing,Men's Wear,TrendLoom,Limited Edition,31.88,47.59,2,95.18,0.11,10.47,63.76,20.95,0.2201,6.78,22.92,114.41,2026,Q2,Jun-26,6,June,23,7,Sunday,197.69,45.93,4942.36,48.15
TXN200367,ORD100218,29-05-2025,02-06-2025,05-06-2025,Online,Processing,Debit Card,C1395,James Collins,45,Male,Corporate,5,Australia,Western Australia,Perth,Western Australia,23976,-31.93357265,115.8698542,P1000,Galaxy Pulse X,Electronics,Mobile Phones,Zynetic,Standard,368.36,581.21,5,2906.05,0.031,90.09,1841.8,974.16,0.3352,225.28,17.8,3059.04,2025,Q2,May-25,5,May,22,29,Thursday,559.09,115.65,13977.15,519.78
TXN200295,ORD100173,01-04-2026,04-04-2026,08-04-2026,In-Store,Delivered,UPI,C1696,Lisa Webb,18,Female,Home Office,4.3,UK,Glasgow City,Glasgow,Scotland,12560,55.88005373,-4.245775228,P1045,LittleStar Frock,Clothing,Kids Wear,StyleCraft,Limited Edition,13.97,27.53,3,82.59,0.122,10.08,41.91,30.6,0.3705,5.8,22.04,100.35,2026,Q2,Apr-26,4,April,14,1,Wednesday,186.51,46.98,4662.85,44.28
TXN204601,ORD102789,01-09-2025,02-09-2025,07-09-2025,Online,Shipped,Net Banking,C1581,Valerie Evans,35,Female,Home Office,4.3,Canada,Quebec,Montreal,Quebec,33642,45.50055366,-73.5481839,P1051,SnowGuard Coat,Clothing,Winter Wear,FlexWear,Standard,28.58,51.64,1,51.64,0.031,1.6,28.58,21.46,0.4156,4,15.75,69.79,2025,Q3,Sep-25,9,September,36,1,Monday,185.96,35.39,4648.91,27.77
TXN201660,ORD101015,15-05-2025,17-05-2025,18-05-2025,Online,Delivered,Net Banking,C2125,Matthew Jackson,50,Male,Consumer,4.7,India,Maharashtra,Pune,West,37261,18.51331424,73.86681393,P1032,ModularUnit Shelf,Furniture,Storage,ModuLine,Economy,225.42,331.67,3,995.01,0.038,37.81,676.26,280.94,0.2823,76.58,17.48,1051.26,2025,Q2,May-25,5,May,20,15,Thursday,261.76,57.64,6544.08,380.12
TXN206216,ORD103785,15-04-2026,19-04-2026,25-04-2026,Online,Delivered,PayPal,C1782,Christine Goodwin,47,Female,Small Business,1.7,Australia,Victoria,Melbourne,Victoria,45776,-37.82251122,144.9599621,P1079,OceanBreeze Spray,Beauty,Fragrances,GlowEssence,Premium,16.55,29.95,10,299.5,0.03,8.98,165.5,125.02,0.4174,23.24,21.61,335.37,2026,Q2,Apr-26,4,April,16,15,Wednesday,148.44,36.46,3710.99,201.77
TXN205814,ORD103539,25-03-2024,29-03-2024,03-04-2024,Distributor,Delivered,UPI,C2026,Melissa Williams,46,Female,Home Office,3.7,USA,California,San Francisco,West,88539,37.77400938,-122.4055714,P1035,ExecDesk Pro,Furniture,Office Furniture,OakHouse,Economy,549.68,714.23,4,2856.92,0.027,77.14,2198.72,581.06,0.2034,222.38,22.36,3024.52,2024,Q1,Mar-24,3,March,13,25,Monday,212.03,42.29,5300.71,1347.41
TXN208246,ORD105025,12-06-2025,16-06-2025,17-06-2025,In-Store,Delivered,Debit Card,C1775,Sarah Wong,44,Female,Corporate,3.5,USA,Texas,Dallas,South,29492,32.79490294,-96.81133605,P1004,ProBook Ultra,Electronics,Laptops,Pulsewave,Standard,560.95,823.83,3,2471.49,0.131,323.77,1682.85,464.87,0.1881,171.82,6.21,2325.75,2025,Q2,Jun-25,6,June,24,12,Thursday,569.5,146.15,14237.39,433.98
TXN205279,ORD103214,15-11-2026,19-11-2026,23-11-2026,In-Store,Delivered,Debit Card,C1133,Robert Jackson,57,Male,Consumer,2.7,USA,California,Los Angeles,West,63645,34.05350641,-118.2381442,P1029,DreamRest Bed,Furniture,Beds,CraftWood,Standard,69.85,95.18,6,571.08,0.123,70.24,419.1,81.74,0.1431,40.07,4.12,545.03,2026,Q4,Nov-26,11,November,46,15,Sunday,395.79,83.29,9894.66,144.29
TXN203202,ORD101945,02-07-2026,04-07-2026,06-07-2026,Mobile App  ,Delivered,Debit Card,C2039,Russell Wright,35,Male,Consumer,4.4,Australia,Queensland,Brisbane,Queensland,98030,-27.46666911,153.0132437,P1019,ProtectCase Cover,ELECTRONICS,Accessories,Pulsewave,Standard,631.6,851.44,5,4257.2,0.108,459.78,3158,639.42,0.1502,303.79,23.09,4124.3,2026,Q3,Jul-26,7,July,27,2,Thursday,464.74,98.96,11618.47,916.04
TXN207132,ORD104350,14-09-2024,17-09-2024,19-09-2024,Mobile App,Delivered,Credit Card,C1649,Ashley Pacheco,23,Female,Consumer,3.6,USA,Washington,Seattle,West,56671,47.62131186,-122.3329295,P1105,WarmZone Heater,Home Appliances,Cooling & Heating,HomeTech,Premium,342.78,500.92,4,2003.68,0.109,218.4,1371.12,414.16,0.2067,142.82,22.6,1950.7,2024,Q3,Sep-24,9,September,37,14,Saturday,342.64,70.36,8566.09,584.78
TXN204644,ORD102818,25-03-2025,28-03-2025,03-04-2025,In-Store,Returned,Cash on Delivery,C1512,Jackie Lara,18,Female,Home Office,4,India,Telangana,Hyderabad,,94084,17.39607153,78.47335401,P1037,ConferencePro Table,Furniture,Office Furniture,OakHouse,Premium,506.53,792.47,4,3169.88,0.059,187.02,2026.12,956.74,0.3018,238.63,11.53,3233.02,2025,Q1,Mar-25,3,March,13,25,Tuesday,347.36,67.26,8684.03,912.56
TXN204100,ORD102495,06-01-2026,09-01-2026,14-01-2026,In-Store,Delivered,UPI,C1570,Michael Johnson,37,Male,Consumer,5,UK,Lothian,Edinburgh,Scotland,52538,55.96385592,-3.188307425,P1035,ExecDesk Pro,Furniture,Office Furniture,OakHouse,Economy,549.68,714.23,1,714.23,0.135,96.42,549.68,68.13,0.0954,49.42,9.39,676.62,2026,Q1,Jan-26,1,January,2,6,Tuesday,310.55,81.02,7763.77,229.99
TXN200979,ORD100600,01-12-2025,05-12-2025,09-12-2025,In-Store,Delivered,Debit Card,C1764,James Goodwin,44,Male,Consumer,3.3,USA,Texas,Dallas,South,26758,32.78533407,-96.80411849,P1034,BookNook Shelf,Furniture,Storage,OakHouse,Premium,89.2,151.06,10,1510.6,0.174,262.84,892,355.76,0.2355,99.82,18.88,1366.46,2025,Q4,Dec-25,12,December,49,1,Monday,578.94,158.08,14473.38,260.93
TXN205240,ORD103193,20-10-2026,23-10-2026,27-10-2026,Online,Delivered,Credit Card,C1602,Mr. Jon Zuniga DVM,55,Male,Consumer,3.7,Canada,British Columbia,Vancouver,British Columbia,69195,49.28702272,-123.1359467,P1081,FreshMint Toothpaste,Beauty,Personal Care,AuraCare,Standard,39.11,65.51,5,327.55,0.095,31.12,195.55,100.88,0.308,23.71,8.53,328.67,2026,Q4,Oct-26,10,October,43,20,Tuesday,246.15,56.97,6153.85,133.07
TXN208429,ORD105142,19-10-2025,23-10-2025,27-10-2025,Mobile App,Delivered,PayPal,C2112,Ashley Gonzalez,36,Female,Consumer,2.1,India,Maharashtra,Mumbai,West,45367,19.06763508,72.88081583,P1091,CourtStar Basketball,Sports,Team Sports,ProActive,Standard,370.63,639.86,2,1279.72,0.125,159.96,741.26,378.5,0.2958,89.58,2.29,1211.63,2025,Q4,Oct-25,10,October,42,19,Sunday,173.2,34.96,4329.94,738.87
TXN201878,ORD101146,28-07-2024,30-07-2024,01-08-2024,Mobile App,Delivered,Credit Card,C1813,Christine Brown,34,Female,Consumer,3.1,Australia,Victoria,Melbourne,Victoria,25423,-37.80424807,144.9760631,P1108,GrindPro Blender,Home Appliances,Small Appliances,EcoAppliance,Economy,215.48,320.19,2,640.38,0.07,44.83,430.96,164.59,0.257,47.64,23.65,666.84,2024,Q3,Jul-24,7,July,30,28,Sunday,392.73,87.09,9818.26,163.06
TXN205670,ORD103450,18-11-2024,21-11-2024,26-11-2024,Online,Processing,Net Banking,C1037,Sherri Baker,23,Female,Consumer,2.6,India,Delhi,New Delhi,North,25455,28.6318412,77.21228368,P1015,EchoBuds Wireless,Electronics,Audio,Pulsewave,Standard,566.41,694.84,3,2084.52,0.129,268.9,1699.23,116.39,0.0558,145.25,2.68,1963.55,2024,Q4,Nov-24,11,November,47,18,Monday,664.96,153.11,16624.05,313.48
TXN208319,ORD105069,07-05-2026,09-05-2026,14-05-2026,Mobile App,Delivered,UPI,C1959,April Hardin,32,Female,Corporate,5,India,Tamil Nadu,Chennai,South,46478,13.09825851,80.26136623,P1093,SpeedGear Helmet,Sports,Cycling,ProActive,Premium,328.72,503.97,1,503.97,0.096,48.38,328.72,126.87,0.2517,36.45,5.75,497.79,2026,Q2,May-26,5,May,19,7,Thursday,196.51,37.4,4912.66,256.46
TXN206705,ORD104085,17-07-2025,20-07-2025,26-07-2025,Mobile App,Delivered,Debit Card,C1969,Leah Thompson,34,Female,Corporate,3.3,India,Rajasthan,Jaipur,North,30576,26.89484069,75.79256326,P1059,FarmFresh Milk,Grocery,Dairy,PureHarvest,Economy,17.96,24.04,2,48.08,0.154,7.4,35.92,4.76,0.099,3.25,13.26,57.19,2025,Q3,Jul-25,7,July,29,17,Thursday,138.62,25.22,3465.55,34.68
TXN207677,ORD104668,05-08-2024,07-08-2024,10-08-2024,Online,Delivered,Net Banking,C1055,Scott Jones,39,Male,Consumer,3.9,USA,Illinois,Chicago,Midwest,46163,41.86950805,-87.6297376,P1078,FreshBloom Cologne,Beauty,Fragrances,GlowEssence,Standard,41.31,75.73,4,302.92,0.14,42.41,165.24,95.27,0.3145,20.84,16.94,298.29,2024,Q3,Aug-24,8,August,32,5,Monday,127.32,29.11,3182.95,237.92
TXN204932,ORD103009,11-03-2025,13-03-2025,17-03-2025,Mobile App,Delivered,Cash on Delivery,C1503,Thomas Henry,18,Male,Consumer,3.3,UK,Lothian,Edinburgh,,50737,55.9349712,-3.176896378,P1077,MysticAura Perfume,Beauty,Fragrances,PureSkin,Premium,59.18,86.96,2,173.92,0.095,16.52,118.36,39.04,0.2245,12.59,23.53,193.52,2025,Q1,Mar-25,3,March,11,11,Tuesday,115.32,28.33,2883.11,150.82
TXN203511,ORD102127,16-11-2025,20-11-2025,23-11-2025,Online,Processing,Cash on Delivery,C1570,Michael Johnson,37,Male,Consumer,3.8,UK,Cardiff County,Cardiff,Wales,61854,51.47378368,-3.160458273,P1044,PlayDay Shorts,Clothing,Kids Wear,FlexWear,Premium,71.54,127.18,1,127.18,0.016,2.03,71.54,53.61,0.4215,10.01,12.73,147.89,2025,Q4,Nov-25,11,November,46,16,Sunday,304.11,62.42,7602.77,41.82
TXN203019,ORD101842,11-02-2025,13-02-2025,15-02-2025,Mobile App,Delivered,Net Banking,C1511,Richard Johnson,30,Male,Corporate,4,India,Gujarat,Ahmedabad,West,83877,23.02229147,72.5524652,P1103,AutoWash Machine,Home Appliances,Cleaning Appliances,EcoAppliance,Limited Edition,87.84,127.24,2,254.48,0.15,38.17,175.68,40.63,0.1597,17.3,13.54,247.15,2025,Q1,Feb-25,2,February,7,11,Tuesday,290.07,55.21,7251.72,87.73
TXN203415,ORD102075,07-02-2025,08-02-2025,10-02-2025,In-Store,Delivered,Debit Card,C1175,Kristy Robinson,18,Female,Corporate,3.5,UK,Lothian,Edinburgh,Scotland,60007,55.96553167,-3.19655035,P1059,FarmFresh Milk,Grocery,Dairy,Pureharvest,Economy,17.96,24.04,4,96.16,0.082,7.89,71.84,16.43,0.1709,7.06,14.16,109.49,2025,Q1,Feb-25,2,February,6,7,Friday,119.47,25.68,2986.77,80.49
TXN200198,ORD100117,17-05-2024,21-05-2024,25-05-2024,In-Store,Delivered,Credit Card,C2038,Alyssa Lee,27,Female,Small Business,2.4,USA,Florida,Miami,East,90330,25.76258691,-80.19104105,P1053,FreshSqueeze Juice,Grocery,Beverages,DailyBasket,Standard,8.8,12.45,3,37.35,0.105,3.92,26.4,7.03,0.1882,2.67,20.16,56.26,2024,Q2,May-24,5,May,20,17,Friday,119.25,30.55,2981.3,31.32
TXN204708,ORD102854,13-03-2026,14-03-2026,17-03-2026,Online,Shipped,Cash on Delivery,C1230,Terry Serrano,18,Male,Consumer,4.3,UK,Lothian,Edinburgh,Scotland,76838,55.97204403,-3.170935409,P1021,ClassicWood Chair,Furniture,Chairs,UrbanNest,Standard,62.7,103.75,4,415,0.139,57.68,250.8,106.52,0.2567,28.59,11.13,397.04,2026,Q1,Mar-26,3,March,11,13,Friday,328.82,65.18,8220.46,126.21
TXN206621,ORD104033,01-08-2024,05-08-2024,06-08-2024,In-Store,Processing,Net Banking,C1440,Joann Ferguson,30,Female,Home Office,3.7,UK,West Midlands,Birmingham,England,71111,52.49953747,-1.901837653,P1014,BassBoost Headphones,Electronics,Audio,Zynetic,Standard,553.55,648.15,4,2592.6,0.121,313.7,2214.2,64.7,0.025,182.31,14.95,2476.16,2024,Q3,Aug-24,8,August,31,1,Thursday,402.65,74.61,10066.28,643.88
TXN207325,ORD104463,02-10-2026,06-10-2026,11-10-2026,Distributor,Cancelled,Net Banking,C1136,Danny Gonzalez,18,Male,Small Business,2.7,USA,Texas,Dallas,South,12031,32.77483575,-96.79467628,P1106,AirPure Cooler,Home Appliances,Cooling & Heating,EcoAppliance,Standard,401.62,502.39,2,3693.43,0.068,251.15,803.24,2639.04,0.7145,275.38,5.08,3722.74,2026,Q4,Oct-26,10,October,40,2,Friday,400.8,84.69,10019.94,921.51
TXN205899,ORD103586,11-07-2025,15-07-2025,16-07-2025,Mobile App,Shipped,Net Banking,C1244,Robin Pierce,40,Female,Corporate,3.7,India,Maharashtra,Pune,West,97232,18.52981268,73.84743008,P1002,OrbitOne Smart,Electronics,Mobile Phones,Voltrix,Premium,182.62,222.83,2,445.66,0.136,60.61,365.24,19.81,0.0445,30.8,20.34,436.19,2025,Q3,Jul-25,7,July,28,11,Friday,347.74,68.39,8693.62,128.16
TXN201141,ORD100705,23-01-2025,24-01-2025,29-01-2025,Online,Delivered,Debit Card,C1875,Anthony Miller,18,Male,Consumer,4.7,USA,Massachusetts,Boston,East,26986,42.37832591,-71.05829541,P1077,MysticAura Perfume,Beauty,Fragrances,PureSkin,Premium,59.18,86.96,1,86.96,0.171,14.87,59.18,12.91,0.1485,5.77,3.78,81.64,2025,Q1,Jan-25,1,January,4,23,Thursday,157.2,33.88,3930.05,55.32
TXN201022,ORD100626,31-01-2026,03-02-2026,05-02-2026,Online,Delivered,Net Banking,C2036,Christopher Collins,61,Male,Corporate,2.2,USA,California,San Francisco,West,92548,37.78631157,-122.4027604,P1076,BoldLash Mascara,Beauty,Makeup,AuraCare,Standard,11.26,18.5,5,92.5,0.273,25.25,56.3,10.95,0.1184,5.38,13.47,86.1,2026,Q1,Jan-26,1,January,5,31,Saturday,142.72,32.32,3567.94,64.81
TXN202476,ORD101506,22-05-2024,25-05-2024,30-05-2024,Mobile App,Shipped,Debit Card,C1334,Christine Robinson,49,Female,Corporate,2.9,India,Maharashtra,Bombay,West,15324,19.09028002,72.88291056,P1048,ClassicStep Loafers,Clothing,Footwear,StyleCraft,Limited Edition,44.2,77,1,77,0.146,11.24,44.2,21.56,0.28,5.26,11.85,82.87,2024,Q2,May-24,5,May,21,22,Wednesday,195.35,38.68,4883.67,39.42
TXN208020,ORD104885,13-01-2025,14-01-2025,17-01-2025,In-Store,Processing,PayPal,C1399,Robert Young,37,Male,Consumer,2.4,UK,Glasgow City,Glasgow,Scotland,,55.85156536,-4.238572767,P1019,ProtectCase Cover,Electronics,Accessories,Pulsewave,Standard,631.6,851.44,3,2554.32,0.049,125.16,1894.8,534.36,0.2092,194.33,18.65,2642.14,2025,Q1,Jan-25,1,January,3,13,Monday,271.83,70.03,6795.83,939.68
